Crime Id,Original Crime Type Name,Report Date,Call Date,Offense Date,Call Time,Call Date Time,Disposition,Address,City,State,Address Type,Case Status
170601718,Traf Violation Cite,2017-03-01T00:00:00.000,2017-03-01T00:00:00.000,2017-03-01T00:00:00.000,11:28,2017-03-01T11:28:00.000,CAN,100 Block Of Linda St,San Francisco,CA,Premise Address,Pending
161530335,Passing Call,2016-06-01T00:00:00.000,2016-06-01T00:00:00.000,2016-06-01T00:00:00.000,04:01,2016-06-01T04:01:00.000,HAN,200 Block Of Cameron Wy,San Francisco,CA,Common Location,Closed
181104085,Static,2018-04-20T00:00:00.000,2018-04-20T00:00:00.000,2018-04-20T00:00:00.000,20:53,2018-04-20T20:53:00.000,PAS,900 Block Of Rankin St,San Francisco,CA,Premise Address,Pending
182703916,Return,2018-09-27T00:00:00.000,2018-09-27T00:00:00.000,2018-09-27T00:00:00.000,21:32,2018-09-27T21:32:00.000,ADV,Haight St/belvedere St,San Francisco,CA,Intersection,Closed
170283965,7.2.42,2017-01-28T00:00:00.000,2017-01-28T00:00:00.000,2017-01-28T00:00:00.000,23:43,2017-01-28T23:43:00.000,HAN,1000 Block Of Turk St,San Francisco,CA,Premise Address,Closed
192801763,Auto Boost / Strip,2019-10-07T00:00:00.000,2019-10-07T00:00:00.000,2019-10-07T00:00:00.000,11:32,2019-10-07T11:32:00.000,REP,Clement St/9th Av,San Francisco,CA,Intersection,Withdrawn
191791453,Vandalism,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,11:17,2019-06-28T11:17:00.000,HAN,2300 Block Of 24th Av,San Francisco,CA,Common Location,Closed
173622740,Traffic Stop,2017-12-28T00:00:00.000,2017-12-28T00:00:00.000,2017-12-28T00:00:00.000,16:43,2017-12-28T16:43:00.000,ADV,900 Block Of Ellis St,San Francisco,CA,Premise Address,Closed
190473118,Suspicious Person,2019-02-16T00:00:00.000,2019-02-16T00:00:00.000,2019-02-16T00:00:00.000,20:03,2019-02-16T20:03:00.000,HAN,200 Block Of Ofarrell St,San Francisco,CA,Premise Address,Pending
181523554,Person Dumping,2018-06-01T00:00:00.000,2018-06-01T00:00:00.000,2018-06-01T00:00:00.000,21:01,2018-06-01T21:01:00.000,GOA,700 Block Of Natoma St,San Francisco,CA,Premise Address,Withdrawn
191921862,Well Being Check,2019-07-11T00:00:00.000,2019-07-11T00:00:00.000,2019-07-11T00:00:00.000,12:09,2019-07-11T12:09:00.000,GOA,100 Block Of Golden Gate Av,San Francisco,CA,Premise Address,Pending
183332295,Traf Violation Cite,2018-11-29T00:00:00.000,2018-11-29T00:00:00.000,2018-11-29T00:00:00.000,14:36,2018-11-29T14:36:00.000,GOA,1900 Block Of 18th Av,San Francisco,CA,Premise Address,Closed
191814013,Verbal,2019-06-30T00:00:00.000,2019-06-30T00:00:00.000,2019-06-30T00:00:00.000,21:40,2019-06-30T21:40:00.000,GOA,1000 Block Of Great Hy,San Francisco,CA,Premise Address,Pending
163361348,Homeless Complaint,2016-12-01T00:00:00.000,2016-12-01T00:00:00.000,2016-12-01T00:00:00.000,10:47,2016-12-01T10:47:00.000,GOA,900 Block Of Bryant St,San Francisco,CA,Premise Address,Withdrawn
171703457,Well Being Check,2017-06-19T00:00:00.000,2017-06-19T00:00:00.000,2017-06-19T00:00:00.000,19:53,2017-06-19T19:53:00.000,NOM,Irving St/8th Av,San Francisco,CA,Intersection,Pending
190620803,Traf Violation Cite,2019-03-03T00:00:00.000,2019-03-03T00:00:00.000,2019-03-03T00:00:00.000,08:24,2019-03-03T08:24:00.000,Not recorded,735 France Ave,,CA,Geo-Override,Closed
191931933,Poss,2019-07-12T00:00:00.000,2019-07-12T00:00:00.000,2019-07-12T00:00:00.000,13:02,2019-07-12T13:02:00.000,ND,1400 Block Of Newcomb Av,San Francisco,CA,Premise Address,Pending
191340757,Homeless Complaint,2019-05-14T00:00:00.000,2019-05-14T00:00:00.000,2019-05-14T00:00:00.000,08:23,2019-05-14T08:23:00.000,HAN,1100 Block Of Ofarrell St,San Francisco,CA,Premise Address,Closed
190663135,Muni Inspection,2019-03-07T00:00:00.000,2019-03-07T00:00:00.000,2019-03-07T00:00:00.000,17:23,2019-03-07T17:23:00.000,Not recorded,Mission St/14th St,San Francisco,CA,Intersection,Closed
191292756,Passing Call,2019-05-09T00:00:00.000,2019-05-09T00:00:00.000,2019-05-09T00:00:00.000,16:12,2019-05-09T16:12:00.000,HAN,1000 Block Of The Embarcadero Nor,San Francisco,CA,Common Location,Pending
162353051,Muni Inspection,2016-08-22T00:00:00.000,2016-08-22T00:00:00.000,2016-08-22T00:00:00.000,18:42,2016-08-22T18:42:00.000,HAN,17th Av/geary Bl,San Francisco,CA,Intersection,Closed
170530192,Audible Alarm,2017-02-22T00:00:00.000,2017-02-22T00:00:00.000,2017-02-22T00:00:00.000,01:53,2017-02-22T01:53:00.000,NCR,1500 Block Of Bush St,San Francisco,CA,Premise Address,Pending
192923413,Passing Call,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,20:08,2019-10-19T20:08:00.000,HAN,Market St/jones St,San Francisco,CA,Intersection,Pending
190171107,Traf Violation Tow,2019-01-17T00:00:00.000,2019-01-17T00:00:00.000,2019-01-17T00:00:00.000,09:27,2019-01-17T09:27:00.000,HAN,1200 Block Of 2nd Av,San Francisco,CA,Premise Address,Closed
191193564,Traf Violation Cite,2019-04-29T00:00:00.000,2019-04-29T00:00:00.000,2019-04-29T00:00:00.000,18:51,2019-04-29T18:51:00.000,HAN,100 Block Of Raymond Av,San Francisco,CA,Premise Address,Pending
180761774,Passing Call,2018-03-17T00:00:00.000,2018-03-17T00:00:00.000,2018-03-17T00:00:00.000,13:50,2018-03-17T13:50:00.000,Not recorded,Oakdale Av/baldwin Ct,San Francisco,CA,Intersection,Pending
183193439,Traf Violation Cite,2018-11-15T00:00:00.000,2018-11-15T00:00:00.000,2018-11-15T00:00:00.000,19:17,2018-11-15T19:17:00.000,GOA,0 Block Of Alvarado St,San Francisco,CA,Premise Address,Withdrawn
171173630,Traffic Stop,2017-04-27T00:00:00.000,2017-04-27T00:00:00.000,2017-04-27T00:00:00.000,19:34,2017-04-27T19:34:00.000,CIT,3000 Block Of Lincoln Wy,San Francisco,CA,Premise Address,Closed
161522887,Suspicious Person,2016-05-31T00:00:00.000,2016-05-31T00:00:00.000,2016-05-31T00:00:00.000,17:15,2016-05-31T17:15:00.000,ADV,200 Block Of Golden Gate Av,San Francisco,CA,Premise Address,Pending
171032543,Missing Adult,2017-04-13T00:00:00.000,2017-04-13T00:00:00.000,2017-04-13T00:00:00.000,15:28,2017-04-13T15:28:00.000,REP,900 Block Of Bryant St,San Francisco,CA,Common Location,Closed
172873628,Rep,2017-10-14T00:00:00.000,2017-10-14T00:00:00.000,2017-10-14T00:00:00.000,21:01,2017-10-14T21:01:00.000,GOA,900 Block Of Hyde St #11,San Francisco,CA,Common Location,Closed
181610211,Return,2018-06-10T00:00:00.000,2018-06-10T00:00:00.000,2018-06-10T00:00:00.000,01:37,2018-06-10T01:37:00.000,REP,1400 Block Of 7th Av,San Francisco,CA,Premise Address,Closed
172712139,Traffic Stop,2017-09-28T00:00:00.000,2017-09-28T00:00:00.000,2017-09-28T00:00:00.000,13:22,2017-09-28T13:22:00.000,CIT,Wawona St/sunset Bl,San Francisco,CA,Intersection,Closed
181233921,Burglary,2018-05-03T00:00:00.000,2018-05-03T00:00:00.000,2018-05-03T00:00:00.000,21:51,2018-05-03T21:51:00.000,REP,0 Block Of Clarence Pl,San Francisco,CA,Premise Address,Pending
180841028,Passing Call,2018-03-25T00:00:00.000,2018-03-25T00:00:00.000,2018-03-25T00:00:00.000,09:42,2018-03-25T09:42:00.000,Not recorded,900 Block Of North Point St,San Francisco,CA,Common Location,Pending
170180202,Audible Alarm,2017-01-18T00:00:00.000,2017-01-18T00:00:00.000,2017-01-18T00:00:00.000,02:52,2017-01-18T02:52:00.000,ND,200 Block Of Maiden Ln,San Francisco,CA,Premise Address,Pending
191640310,Assault / Battery,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,03:58,2019-06-13T03:58:00.000,GOA,4th St/folsom St,San Francisco,CA,Intersection,Pending
173290307,Well Being Check,2017-11-25T00:00:00.000,2017-11-25T00:00:00.000,2017-11-25T00:00:00.000,03:00,2017-11-25T03:00:00.000,UTL,Natoma St/10th St,San Francisco,CA,Intersection,Closed
170373352,Dw,2017-02-06T00:00:00.000,2017-02-06T00:00:00.000,2017-02-06T00:00:00.000,20:10,2017-02-06T20:10:00.000,22,2400 Block Of 19th Av,San Francisco,CA,Premise Address,Pending
180073584,Passing Call,2018-01-07T00:00:00.000,2018-01-07T00:00:00.000,2018-01-07T00:00:00.000,22:35,2018-01-07T22:35:00.000,HAN,200 Block Of Macalla Rd,Yerba Buena,CA,Premise Address,Withdrawn
172183873,Person Screaming,2017-08-06T00:00:00.000,2017-08-06T00:00:00.000,2017-08-06T00:00:00.000,21:27,2017-08-06T21:27:00.000,GOA,Sierra St/texas St,San Francisco,CA,Intersection,Pending
192193616,Trespasser,2019-08-07T00:00:00.000,2019-08-07T00:00:00.000,2019-08-07T00:00:00.000,18:42,2019-08-07T18:42:00.000,GOA,1300 Block Of Fillmore St,San Francisco,CA,Premise Address,Pending
191253051,Arrest Made,2019-05-05T00:00:00.000,2019-05-05T00:00:00.000,2019-05-05T00:00:00.000,18:07,2019-05-05T18:07:00.000,REP,Polk St/eddy St,San Francisco,CA,Intersection,Pending
161022537,Petty Theft,2016-04-11T00:00:00.000,2016-04-11T00:00:00.000,2016-04-11T00:00:00.000,15:49,2016-04-11T15:49:00.000,REP,2400 Block Of Geary Bl,San Francisco,CA,Premise Address,Pending
180842075,Homeless Complaint,2018-03-25T00:00:00.000,2018-03-25T00:00:00.000,2018-03-25T00:00:00.000,15:01,2018-03-25T15:01:00.000,ADV,200 Block Of Leavenworth St,San Francisco,CA,Premise Address,Withdrawn
180153507,Sleeper,2018-01-15T00:00:00.000,2018-01-15T00:00:00.000,2018-01-15T00:00:00.000,22:04,2018-01-15T22:04:00.000,ADV,700 Block Of Taraval St,San Francisco,CA,Premise Address,Pending
181160993,Poss,2018-04-26T00:00:00.000,2018-04-26T00:00:00.000,2018-04-26T00:00:00.000,09:24,2018-04-26T09:24:00.000,NOM,100 Block Of Westmoorland Dr,San Francisco,CA,Premise Address,Pending
181242061,Traffic Stop,2018-05-04T00:00:00.000,2018-05-04T00:00:00.000,2018-05-04T00:00:00.000,13:42,2018-05-04T13:42:00.000,CIT,Waller St/central Av,San Francisco,CA,Intersection,Withdrawn
170691281,Dw/rz,2017-03-10T00:00:00.000,2017-03-10T00:00:00.000,2017-03-10T00:00:00.000,10:27,2017-03-10T10:27:00.000,CIT,500 Block Of Jersey St,San Francisco,CA,Premise Address,Pending
162580580,Passing Call,2016-09-14T00:00:00.000,2016-09-14T00:00:00.000,2016-09-14T00:00:00.000,06:35,2016-09-14T06:35:00.000,HAN,1000 Block Of Connecticut St,San Francisco,CA,Premise Address,Withdrawn
190893886,Fight No Weapon,2019-03-30T00:00:00.000,2019-03-30T00:00:00.000,2019-03-30T00:00:00.000,23:18,2019-03-30T23:18:00.000,UTL,Alice B Toklas Pl/van Ness Av,San Francisco,CA,Intersection,Pending
163580542,915,2016-12-23T00:00:00.000,2016-12-23T00:00:00.000,2016-12-23T00:00:00.000,06:33,2016-12-23T06:33:00.000,ARR,5900 Block Of Mission St,San Francisco,CA,Premise Address,Withdrawn
162822084,500e/.25,2016-10-08T00:00:00.000,2016-10-08T00:00:00.000,2016-10-08T00:00:00.000,12:47,2016-10-08T12:47:00.000,CIT,0 Block Of Montezuma St,San Francisco,CA,Premise Address,Pending
170432911,Traffic Stop,2017-02-12T00:00:00.000,2017-02-12T00:00:00.000,2017-02-12T00:00:00.000,18:48,2017-02-12T18:48:00.000,CIT,Bryant St/2nd St,San Francisco,CA,Intersection,Closed
191813575,Att/594,2019-06-30T00:00:00.000,2019-06-30T00:00:00.000,2019-06-30T00:00:00.000,19:37,2019-06-30T19:37:00.000,HAN,Cabrillo St/20th Av,San Francisco,CA,Intersection,Pending
190402529,240,2019-02-09T00:00:00.000,2019-02-09T00:00:00.000,2019-02-09T00:00:00.000,17:12,2019-02-09T17:12:00.000,UTL,900 Block Of Alvarado St,San Francisco,CA,Premise Address,Closed
190302733,Indecent Exposure,2019-01-30T00:00:00.000,2019-01-30T00:00:00.000,2019-01-30T00:00:00.000,15:49,2019-01-30T15:49:00.000,HAN,700 Block Of Stanyan St,San Francisco,CA,Premise Address,Closed
182352917,22500e/rz,2018-08-23T00:00:00.000,2018-08-23T00:00:00.000,2018-08-23T00:00:00.000,16:49,2018-08-23T16:49:00.000,GOA,100 Block Of Moneta Wy,San Francisco,CA,Premise Address,Closed
171292784,Audible Alarm,2017-05-09T00:00:00.000,2017-05-09T00:00:00.000,2017-05-09T00:00:00.000,16:25,2017-05-09T16:25:00.000,PAS,1700 Block Of Sutter St,San Francisco,CA,Premise Address,Pending
191792591,Passing Call,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,16:08,2019-06-28T16:08:00.000,HAN,0 Block Of United Nations Pz,San Francisco,CA,Common Location,Closed
192833113,Muni Inspection,2019-10-10T00:00:00.000,2019-10-10T00:00:00.000,2019-10-10T00:00:00.000,16:46,2019-10-10T16:46:00.000,Not recorded,300 Block Of Market St,San Francisco,CA,Common Location,Closed
191502723,Traffic Stop,2019-05-30T00:00:00.000,2019-05-30T00:00:00.000,2019-05-30T00:00:00.000,16:13,2019-05-30T16:13:00.000,CIT,8th Av/cabrillo St,San Francisco,CA,Intersection,Pending
191103201,Noise Nuisance,2019-04-20T00:00:00.000,2019-04-20T00:00:00.000,2019-04-20T00:00:00.000,17:51,2019-04-20T17:51:00.000,GOA,900 Block Of Vallejo St,San Francisco,CA,Premise Address,Closed
181572004,22500e,2018-06-06T00:00:00.000,2018-06-06T00:00:00.000,2018-06-06T00:00:00.000,13:25,2018-06-06T13:25:00.000,CIT,300 Block Of 17th Av,San Francisco,CA,Premise Address,Pending
162111695,Petty Theft,2016-07-29T00:00:00.000,2016-07-29T00:00:00.000,2016-07-29T00:00:00.000,13:03,2016-07-29T13:03:00.000,REP,1300 Block Of Bush St,San Francisco,CA,Premise Address,Pending
182270063,Stolen Vehicle,2018-08-15T00:00:00.000,2018-08-15T00:00:00.000,2018-08-15T00:00:00.000,00:37,2018-08-15T00:37:00.000,REP,2100 Block Of Folsom St,San Francisco,CA,Premise Address,Closed
172042116,Homeless Complaint,2017-07-23T00:00:00.000,2017-07-23T00:00:00.000,2017-07-23T00:00:00.000,14:32,2017-07-23T14:32:00.000,ADV,1200 Block Of Francisco St,San Francisco,CA,Premise Address,Pending
172830733,Trespasser,2017-10-10T00:00:00.000,2017-10-10T00:00:00.000,2017-10-10T00:00:00.000,07:57,2017-10-10T07:57:00.000,ND,Bush St/hyde St,San Francisco,CA,Intersection,Closed
191880318,Shots Fired,2019-07-07T00:00:00.000,2019-07-07T00:00:00.000,2019-07-07T00:00:00.000,02:21,2019-07-07T02:21:00.000,ND,800 Block Of Cayuga Av,San Francisco,CA,Premise Address,Pending
192931146,Male,2019-10-20T00:00:00.000,2019-10-20T00:00:00.000,2019-10-20T00:00:00.000,09:49,2019-10-20T09:49:00.000,HAN,1400 Block Of Greenwich St,San Francisco,CA,Premise Address,Pending
182022068,Ringing Doorbell,2018-07-21T00:00:00.000,2018-07-21T00:00:00.000,2018-07-21T00:00:00.000,14:25,2018-07-21T14:25:00.000,UTL,1900 Block Of Divisadero St,San Francisco,CA,Premise Address,Pending
191652913,Vandalism,2019-06-14T00:00:00.000,2019-06-14T00:00:00.000,2019-06-14T00:00:00.000,17:36,2019-06-14T17:36:00.000,NOM,900 Block Of Market St,San Francisco,CA,Common Location,Withdrawn
191921356,Wanted Vehicle / Sub,2019-07-11T00:00:00.000,2019-07-11T00:00:00.000,2019-07-11T00:00:00.000,10:04,2019-07-11T10:04:00.000,HAN,500 Block Of Buena Vista Av E,San Francisco,CA,Premise Address,Closed
182231314,Passing Call,2018-08-11T00:00:00.000,2018-08-11T00:00:00.000,2018-08-11T00:00:00.000,10:58,2018-08-11T10:58:00.000,HAN,3800 Block Of 24th St,San Francisco,CA,Premise Address,Closed
192851418,Susp,2019-10-12T00:00:00.000,2019-10-12T00:00:00.000,2019-10-12T00:00:00.000,11:10,2019-10-12T11:10:00.000,UTL,300 Block Of Baker St,San Francisco,CA,Premise Address,Closed
183153562,Passing Call,2018-11-11T00:00:00.000,2018-11-11T00:00:00.000,2018-11-11T00:00:00.000,22:44,2018-11-11T22:44:00.000,HAN,900 Block Of Fairfax Av,San Francisco,CA,Premise Address,Pending
172362898,Traffic Stop,2017-08-24T00:00:00.000,2017-08-24T00:00:00.000,2017-08-24T00:00:00.000,16:01,2017-08-24T16:01:00.000,CIT,2nd St/minna St,San Francisco,CA,Intersection,Pending
192012324,Passing Call,2019-07-20T00:00:00.000,2019-07-20T00:00:00.000,2019-07-20T00:00:00.000,15:42,2019-07-20T15:42:00.000,Not recorded,400 Blk Stevenson St,San Francisco,CA,Geo-Override,Closed
192684783,Suspicious Vehicle,2019-09-25T00:00:00.000,2019-09-25T00:00:00.000,2019-09-25T00:00:00.000,22:57,2019-09-25T22:57:00.000,ADV,19th Av/junipero Serra Bl,San Francisco,CA,Intersection,Pending
192861538,Traf Violation Tow,2019-10-13T00:00:00.000,2019-10-13T00:00:00.000,2019-10-13T00:00:00.000,11:46,2019-10-13T11:46:00.000,HAN,1700 Block Of Lombard St,San Francisco,CA,Premise Address,Pending
180811421,22500e,2018-03-22T00:00:00.000,2018-03-22T00:00:00.000,2018-03-22T00:00:00.000,11:09,2018-03-22T11:09:00.000,CIT,500 Block Of Orizaba Av,San Francisco,CA,Premise Address,Pending
170831362,911 Drop,2017-03-24T00:00:00.000,2017-03-24T00:00:00.000,2017-03-24T00:00:00.000,11:27,2017-03-24T11:27:00.000,HAN,900 Block Of 7th St,San Francisco,CA,Premise Address,Pending
172243365,Agg Assault / Adw,2017-08-12T00:00:00.000,2017-08-12T00:00:00.000,2017-08-12T00:00:00.000,19:59,2017-08-12T19:59:00.000,REP,Powell St/market St,San Francisco,CA,Intersection,Pending
183462534,519  Poss,2018-12-12T00:00:00.000,2018-12-12T00:00:00.000,2018-12-12T00:00:00.000,15:31,2018-12-12T15:31:00.000,HAN,Church St/28th St,San Francisco,CA,Intersection,Pending
191582744,Aided Case,2019-06-07T00:00:00.000,2019-06-07T00:00:00.000,2019-06-07T00:00:00.000,16:26,2019-06-07T16:26:00.000,HAN,1300 Block Of Webster St,San Francisco,CA,Premise Address,Withdrawn
181772451,Passing Call,2018-06-26T00:00:00.000,2018-06-26T00:00:00.000,2018-06-26T00:00:00.000,16:09,2018-06-26T16:09:00.000,Not recorded,900 Block Of Market St,San Francisco,CA,Common Location,Closed
162650625,Encampment,2016-09-21T00:00:00.000,2016-09-21T00:00:00.000,2016-09-21T00:00:00.000,07:00,2016-09-21T07:00:00.000,ADV,600 Block Of Townsend St,San Francisco,CA,Premise Address,Closed
190041740,Suspicious Person,2019-01-04T00:00:00.000,2019-01-04T00:00:00.000,2019-01-04T00:00:00.000,13:03,2019-01-04T13:03:00.000,REP,Oak St/divisadero St,San Francisco,CA,Intersection,Withdrawn
181212676,Muni Inspection,2018-05-01T00:00:00.000,2018-05-01T00:00:00.000,2018-05-01T00:00:00.000,16:25,2018-05-01T16:25:00.000,Not recorded,1500 Block Of Market St,San Francisco,CA,Common Location,Closed
190842754,Passing Call,2019-03-25T00:00:00.000,2019-03-25T00:00:00.000,2019-03-25T00:00:00.000,16:43,2019-03-25T16:43:00.000,HAN,1500 Block Of Haight St,San Francisco,CA,Common Location,Withdrawn
171060017,Noise Nuisance,2017-04-16T00:00:00.000,2017-04-16T00:00:00.000,2017-04-16T00:00:00.000,00:05,2017-04-16T00:05:00.000,Not recorded,2000 Block Of Bryant St,San Francisco,CA,Premise Address,Pending
180100143,Casing,2018-01-10T00:00:00.000,2018-01-10T00:00:00.000,2018-01-10T00:00:00.000,01:35,2018-01-10T01:35:00.000,Not recorded,14th Av/wawona St,San Francisco,CA,Intersection,Withdrawn
163380169,Complaint Unkn,2016-12-03T00:00:00.000,2016-12-03T00:00:00.000,2016-12-03T00:00:00.000,01:04,2016-12-03T01:04:00.000,HAN,0 Block Of Capra Wy,San Francisco,CA,Premise Address,Closed
190561134,Poss,2019-02-25T00:00:00.000,2019-02-25T00:00:00.000,2019-02-25T00:00:00.000,10:00,2019-02-25T10:00:00.000,HAN,0 Block Of Drumm St,San Francisco,CA,Premise Address,Pending
162463644,7.2.38,2016-09-02T00:00:00.000,2016-09-02T00:00:00.000,2016-09-02T00:00:00.000,20:13,2016-09-02T20:13:00.000,HAN,500 Block Of Castro St,San Francisco,CA,Premise Address,Pending
182552364,Homeless Complaint,2018-09-12T00:00:00.000,2018-09-12T00:00:00.000,2018-09-12T00:00:00.000,14:07,2018-09-12T14:07:00.000,REP,2800 Block Of Ocean Av,San Francisco,CA,Premise Address,Pending
191533056,Fight No Weapon Dv,2019-06-02T00:00:00.000,2019-06-02T00:00:00.000,2019-06-02T00:00:00.000,19:16,2019-06-02T19:16:00.000,ABA,Van Ness Av/eddy St,San Francisco,CA,Intersection,Pending
191203582,Aggressive,2019-04-30T00:00:00.000,2019-04-30T00:00:00.000,2019-04-30T00:00:00.000,20:16,2019-04-30T20:16:00.000,ADV,100 Block Of Mccoppin St,San Francisco,CA,Premise Address,Closed
183632776,Well Being Check,2018-12-29T00:00:00.000,2018-12-29T00:00:00.000,2018-12-29T00:00:00.000,18:46,2018-12-29T18:46:00.000,HAN,0 Block Of Cyril Magnin St,San Francisco,CA,Premise Address,Closed
163263188,Muni Inspection,2016-11-21T00:00:00.000,2016-11-21T00:00:00.000,2016-11-21T00:00:00.000,18:41,2016-11-21T18:41:00.000,Not recorded,Market St/drumm St,San Francisco,CA,Intersection,Pending
182742975,Rep,2018-10-01T00:00:00.000,2018-10-01T00:00:00.000,2018-10-01T00:00:00.000,16:38,2018-10-01T16:38:00.000,HAN,800 Block Of Presidio Av,San Francisco,CA,Premise Address,Pending
192163208,22500e,2019-08-04T00:00:00.000,2019-08-04T00:00:00.000,2019-08-04T00:00:00.000,19:10,2019-08-04T19:10:00.000,CAN,1600 Block Of Taylor St,San Francisco,CA,Premise Address,Pending
181752957,Traf Violation Tow,2018-06-24T00:00:00.000,2018-06-24T00:00:00.000,2018-06-24T00:00:00.000,18:30,2018-06-24T18:30:00.000,HAN,800 Block Of Webster St,San Francisco,CA,Premise Address,Closed
163403480,Traffic Stop,2016-12-05T00:00:00.000,2016-12-05T00:00:00.000,2016-12-05T00:00:00.000,20:26,2016-12-05T20:26:00.000,CIT,2400 Block Of 34th Av,San Francisco,CA,Premise Address,Closed
162302376,Stolen Vehicle,2016-08-17T00:00:00.000,2016-08-17T00:00:00.000,2016-08-17T00:00:00.000,15:18,2016-08-17T15:18:00.000,REP,1700 Block Of Jerrold Av,San Francisco,CA,Premise Address,Pending
162342068,Suspicious Vehicle,2016-08-21T00:00:00.000,2016-08-21T00:00:00.000,2016-08-21T00:00:00.000,15:23,2016-08-21T15:23:00.000,HAN,John Muir Dr/skyline Bl,San Francisco,CA,Intersection,Closed
162961749,22500e,2016-10-22T00:00:00.000,2016-10-22T00:00:00.000,2016-10-22T00:00:00.000,12:32,2016-10-22T12:32:00.000,GOA,1400 Block Of 6th Av,San Francisco,CA,Premise Address,Withdrawn
161943579,601,2016-07-12T00:00:00.000,2016-07-12T00:00:00.000,2016-07-12T00:00:00.000,21:28,2016-07-12T21:28:00.000,Not recorded,2200 Block Of Geary Bl,San Francisco,CA,Premise Address,Pending
181152686,Arrest Made,2018-04-25T00:00:00.000,2018-04-25T00:00:00.000,2018-04-25T00:00:00.000,15:42,2018-04-25T15:42:00.000,ARR,Golden Gate Av/hyde St,San Francisco,CA,Intersection,Pending
191271526,7.2.46,2019-05-07T00:00:00.000,2019-05-07T00:00:00.000,2019-05-07T00:00:00.000,11:32,2019-05-07T11:32:00.000,GOA,100 Block Of Park St,San Francisco,CA,Premise Address,Pending
182344101,915,2018-08-22T00:00:00.000,2018-08-22T00:00:00.000,2018-08-22T00:00:00.000,21:54,2018-08-22T21:54:00.000,ADV,700 Block Of Greenwich St,San Francisco,CA,Premise Address,Closed
180622404,Traffic Stop,2018-03-03T00:00:00.000,2018-03-03T00:00:00.000,2018-03-03T00:00:00.000,16:16,2018-03-03T16:16:00.000,ADV,Anza St/2nd Av,San Francisco,CA,Intersection,Closed
180953874,Passing Call,2018-04-05T00:00:00.000,2018-04-05T00:00:00.000,2018-04-05T00:00:00.000,21:29,2018-04-05T21:29:00.000,HAN,700 Block Of Pacific Av,San Francisco,CA,Premise Address,Closed
161082786,Assault / Battery,2016-04-17T00:00:00.000,2016-04-17T00:00:00.000,2016-04-17T00:00:00.000,18:05,2016-04-17T18:05:00.000,REP,Griffith St/gilman Av,San Francisco,CA,Intersection,Pending
181144062,Traffic Stop,2018-04-24T00:00:00.000,2018-04-24T00:00:00.000,2018-04-24T00:00:00.000,21:44,2018-04-24T21:44:00.000,CIT,25th St/noe St,San Francisco,CA,Intersection,Closed
171411541,Suspicious Person,2017-05-21T00:00:00.000,2017-05-21T00:00:00.000,2017-05-21T00:00:00.000,12:14,2017-05-21T12:14:00.000,ADV,800 Block Of Market St,San Francisco,CA,Premise Address,Closed
182472825,601,2018-09-04T00:00:00.000,2018-09-04T00:00:00.000,2018-09-04T00:00:00.000,16:52,2018-09-04T16:52:00.000,GOA,600 Block Of Market St,San Francisco,CA,Common Location,Pending
173121190,Homeless Complaint,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,09:41,2017-11-08T09:41:00.000,HAN,700 Block Of Market St,San Francisco,CA,Premise Address,Closed
171791480,Passing Call,2017-06-28T00:00:00.000,2017-06-28T00:00:00.000,2017-06-28T00:00:00.000,11:35,2017-06-28T11:35:00.000,Not recorded,4200 Block Of Clement St,San Francisco,CA,Common Location,Pending
172090071,Poss,2017-07-28T00:00:00.000,2017-07-28T00:00:00.000,2017-07-28T00:00:00.000,00:25,2017-07-28T00:25:00.000,ND,200 Block Of Golden Gate Av,San Francisco,CA,Premise Address,Pending
172751470,22500e,2017-10-02T00:00:00.000,2017-10-02T00:00:00.000,2017-10-02T00:00:00.000,10:54,2017-10-02T10:54:00.000,GOA,2400 Block Of Washington St,San Francisco,CA,Premise Address,Pending
170100194,X,2017-01-10T00:00:00.000,2017-01-10T00:00:00.000,2017-01-10T00:00:00.000,02:02,2017-01-10T02:02:00.000,ADV,1700 Block Of Jones St,San Francisco,CA,Premise Address,Closed
162752623,Traffic Stop,2016-10-01T00:00:00.000,2016-10-01T00:00:00.000,2016-10-01T00:00:00.000,16:22,2016-10-01T16:22:00.000,HAN,4th St/china Basin St,San Francisco,CA,Intersection,Pending
191320968,Passing Call,2019-05-12T00:00:00.000,2019-05-12T00:00:00.000,2019-05-12T00:00:00.000,09:28,2019-05-12T09:28:00.000,HAN,1000 Block Of Pacific Av,San Francisco,CA,Premise Address,Pending
170662331,Traffic Stop,2017-03-07T00:00:00.000,2017-03-07T00:00:00.000,2017-03-07T00:00:00.000,14:10,2017-03-07T14:10:00.000,HAN,100 Block Of Judson Av,San Francisco,CA,Premise Address,Closed
190170276,Complaint Unkn,2019-01-17T00:00:00.000,2019-01-17T00:00:00.000,2019-01-17T00:00:00.000,03:13,2019-01-17T03:13:00.000,NCR,100 Block Of Schwerin St,San Francisco,CA,Premise Address,Pending
